"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
766000300,37,37403,374030003,"766-0003",0,0,"香川県","カガワケン","仲多度郡琴平町","ナカタドグンコトヒラチョウ","五條","ゴジョウ",,,,,,,,,
766000200,37,37403,374030007,"766-0002",0,0,"香川県","カガワケン","仲多度郡琴平町","ナカタドグンコトヒラチョウ","琴平町の次に１～４２６番地がくる場合","コトヒラチョウノツギニ１－４２６バンチガクルバアイ",,,"川東","カワヒガシ",,,,,
766000100,37,37403,374030008,"766-0001",0,0,"香川県","カガワケン","仲多度郡琴平町","ナカタドグンコトヒラチョウ","琴平町の次に４２７番地以降がくる場合","コトヒラチョウノツギニ４２７バンチイコウガクルバアイ",,,"川西","カワニシ",,,,,
766000700,37,37403,374030005,"766-0007",0,0,"香川県","カガワケン","仲多度郡琴平町","ナカタドグンコトヒラチョウ","下櫛梨","シモクシナシ",,,,,,,,,
766000500,37,37403,374030006,"766-0005",0,0,"香川県","カガワケン","仲多度郡琴平町","ナカタドグンコトヒラチョウ","苗田","ノウダ",,,,,,,,,
764000000,37,37404,374040000,"764-0000",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ",,"　","（該当なし）",,,,,,,,
764003300,37,37404,374040001,"764-0033",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","青木","オオギ",,,,,,,,,
764000500,37,37404,374040002,"764-0005",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","大通り","オオドオリ",,,,,,,,,
764003500,37,37404,374040003,"764-0035",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","奥白方","オクシラカタ",,,,,,,,,
764002800,37,37404,374040004,"764-0028",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","葛原","カズハラ",,,,,,,,,
764000200,37,37404,374040005,"764-0002",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","家中","カチュウ",,,,,,,,,
764002200,37,37404,374040006,"764-0022",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","北鴨","キタガモ",,,,,,,,,
764001300,37,37404,374040007,"764-0013",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","京町","キョウマチ",,,,,,,,,
764002500,37,37404,374040008,"764-0025",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","寿町","コトブキチョウ",,,,,,,,,
764002400,37,37404,374040009,"764-0024",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","幸町","サイワイチョウ",,,,,,,,,
764001100,37,37404,374040010,"764-0011",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","栄町","サカエマチ",,,,,,,,,
764850100,37,37404,374040010,"764-8501",1,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","栄町","サカエマチ",,,,,,"多度津町役場","タドツチヨウヤクバ","栄町１丁目１－９１",
764001200,37,37404,374040011,"764-0012",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","桜川","サクラガワ",,,,,,,,,
764850700,37,37404,374040011,"764-8507",1,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","桜川","サクラガワ",,,,,,"四変テック　（株）","シヘンテツク　カブシキガイシヤ","桜川２丁目１－９７",
764004000,37,37404,374040012,"764-0040",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","佐柳","サナギ",,,,,,,,,
764003100,37,37404,374040013,"764-0031",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","庄","ショウ",,,,,,,,,
764005000,37,37404,374040014,"764-0050",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","高見","タカミ",,,,,,,,,
764002700,37,37404,374040015,"764-0027",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","道福寺","ドウフクジ",,,,,,,,,
764000400,37,37404,374040016,"764-0004",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","仲ノ町","ナカノチョウ",,,,,,,,,
764003700,37,37404,374040017,"764-0037",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","西白方","ニシシラカタ",,,,,,,,,
764001500,37,37404,374040018,"764-0015",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","西浜","ニシハマ",,,,,,,,,
764001700,37,37404,374040019,"764-0017",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","西港町","ニシミナトマチ",,,,,,,,,
764852000,37,37404,374040019,"764-8520",1,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","西港町","ニシミナトマチ",,,,,,"川田工業　株式会社","カワタコウギヨウ　カブシキガイシヤ","西港町１７",
764003800,37,37404,374040020,"764-0038",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","東白方","ヒガシシラカタ",,,,,,,,,
764000100,37,37404,374040021,"764-0001",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","東新町","ヒガシシンマチ",,,,,,,,,
764001600,37,37404,374040022,"764-0016",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","東浜","ヒガシハマ",,,,,,,,,
764850800,37,37404,374040022,"764-8508",1,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","東浜","ヒガシハマ",,,,,,"多度津商工会議所","タドツシヨウコウカイギシヨ","東浜６－３０",
764001800,37,37404,374040023,"764-0018",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","東港町","ヒガシミナトマチ",,,,,,,,,
764851000,37,37404,374040023,"764-8510",1,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","東港町","ヒガシミナトマチ",,,,,,"株式会社　長府製作所　香川工場","カブシキガイシヤ　チヨウフセイサクシヨ　カガワコウジヨウ","東港町７－８",
764850300,37,37404,374040023,"764-8503",1,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","東港町","ヒガシミナトマチ",,,,,,"波止浜造船　（株）","ハシハマゾウセン　カブシキガイシヤ","東港町１－１",
764000600,37,37404,374040024,"764-0006",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","日の出町","ヒノデチョウ",,,,,,,,,
764002100,37,37404,374040025,"764-0021",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","堀江","ホリエ",,,,,,,,,
764001400,37,37404,374040026,"764-0014",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","本通","ホンドオリ",,,,,,,,,
764851100,37,37404,374040026,"764-8511",1,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","本通","ホンドオリ",,,,,,"宗教法人　金剛禅総本山少林寺","シユウキヨウホウジン　コンゴウゼンソウホンザンシヨウリンジ","本通３丁目１－４８",
764003200,37,37404,374040027,"764-0032",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","三井","ミイ",,,,,,,,,
764003600,37,37404,374040028,"764-0036",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","見立","ミタチ",,,,,,,,,
764002600,37,37404,374040029,"764-0026",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","南鴨","ミナミガモ",,,,,,,,,
764850200,37,37404,374040029,"764-8502",1,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","南鴨","ミナミガモ",,,,,,"四国計測工業　株式会社","シコクケイソクコウギヨウ　カブシキガイシヤ","南鴨２００－１",
764000300,37,37404,374040030,"764-0003",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","元町","モトマチ",,,,,,,,,
764003400,37,37404,374040031,"764-0034",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","山階","ヤマシナ",,,,,,,,,
764850500,37,37404,374040031,"764-8505",1,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","山階","ヤマシナ",,,,,,"（株）　英弘チエン","カブシキガイシヤ　エイコウチエン","山階４５５",
764002300,37,37404,374040032,"764-0023",0,0,"香川県","カガワケン","仲多度郡多度津町","ナカタドグンタドツチョウ","若葉町","ワカバチョウ",,,,,,,,,
766000001,37,37406,374060000,"766-0000",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ",,"　","（該当なし）",,,,,,,,
769031300,37,37406,374060001,"769-0313",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","生間","イカマ",,,,,,,,,
769031500,37,37406,374060002,"769-0315",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","後山","ウシロヤマ",,,,,,,,,
769031900,37,37406,374060003,"769-0319",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","追上","オイアゲ",,,,,,,,,
769031600,37,37406,374060004,"769-0316",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","大口","オオクチ",,,,,,,,,
769031100,37,37406,374060005,"769-0311",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","買田","カイタ",,,,,,,,,
766020400,37,37406,374060006,"766-0204",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","勝浦","カツウラ",,,,,,,,,
766020300,37,37406,374060007,"766-0203",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","川東","カワヒガシ",,,,,,,,,
766002400,37,37406,374060008,"766-0024",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","神野","カンノ",,,,,,,,,
766002600,37,37406,374060009,"766-0026",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","岸上","キシノウエ",,,,,,,,,
766001100,37,37406,374060010,"766-0011",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","公文","クモン",,,,,,,,,
766002700,37,37406,374060032,"766-0027",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","五條","ゴジョウ",,,,,,,,,
769030100,37,37406,374060012,"769-0301",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","佐文","サブミ",,,,,,,,,
769030200,37,37406,374060013,"769-0302",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","塩入","シオイリ",,,,,,,,,
766002100,37,37406,374060033,"766-0021",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","四條","シジョウ",,,,,,,,,
769030300,37,37406,374060015,"769-0303",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","七箇","シチカ",,,,,,,,,
769031700,37,37406,374060016,"769-0317",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","新目","シンメ",,,,,,,,,
766001700,37,37406,374060017,"766-0017",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","炭所西","スミショニシ",,,,,,,,,
766001600,37,37406,374060018,"766-0016",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","炭所東","スミショヒガシ",,,,,,,,,
766020100,37,37406,374060019,"766-0201",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","造田","ソウダ",,,,,,,,,
766001500,37,37406,374060021,"766-0015",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","長尾","ナガオ",,,,,,,,,
766020200,37,37406,374060022,"766-0202",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","中通","ナカト",,,,,,,,,
766001200,37,37406,374060023,"766-0012",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","西高篠","ニシタカシノ",,,,,,,,,
766001400,37,37406,374060024,"766-0014",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","羽間","ハザマ",,,,,,,,,
766001300,37,37406,374060025,"766-0013",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","東高篠","ヒガシタカシノ",,,,,,,,,
769031400,37,37406,374060026,"769-0314",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","帆山","ホノヤマ",,,,,,,,,
766002500,37,37406,374060027,"766-0025",0,0,"香川県","カガワケン","仲多度郡まんのう町","ナカタドグンマンノウチョウ","真野","マノ",,,,,,,,,
